,有無酒駕,有無駕照,有無肇事逃逸,有無減速,有無超速,有無精神疾病,有無證據,有無過失傷害,有無過失致死,是否累犯,是否自首,是否使用藥物,車輛類型
11768,1,0,1,1,0,0,1,0,0,1,1,0,3
5291,1,0,1,1,0,0,1,0,0,1,1,1,3
3031,1,0,1,1,0,0,1,0,0,1,1,1,3
18235,0,0,1,1,1,0,0,1,0,0,1,0,0
9360,1,1,1,1,0,0,1,1,0,1,1,1,3
18585,1,0,1,1,0,0,0,1,0,0,1,1,0
6704,1,1,1,1,0,0,1,1,0,1,1,1,3
9934,0,0,1,0,0,0,1,1,0,0,1,0,2
4188,0,1,1,1,0,0,1,1,0,0,1,1,0
3564,0,0,1,1,1,0,1,1,1,0,1,0,0
5660,1,0,1,1,0,0,1,1,0,0,1,1,3
6157,0,0,1,0,1,0,1,1,1,0,1,0,0
2034,0,0,1,1,1,0,1,1,0,0,1,0,3
16925,0,0,1,1,0,0,1,1,1,0,1,0,3
74,1,0,1,1,0,0,1,1,0,0,1,1,2
17200,1,0,1,1,0,0,1,0,0,1,1,1,0
13491,0,0,1,1,0,0,1,1,0,0,1,0,0
14741,0,1,1,1,0,0,1,1,0,0,1,1,1
12978,1,1,1,1,0,0,1,0,0,0,1,1,3
8649,0,0,1,1,0,0,1,1,0,0,1,0,3
6259,1,0,1,1,0,0,1,1,0,1,1,1,3
14274,1,0,1,1,0,0,1,1,0,0,0,1,4
10195,1,0,0,1,0,0,1,1,1,1,1,1,0
5224,1,0,1,1,0,0,1,1,0,1,1,1,3
10092,0,0,1,0,0,0,1,1,0,0,1,0,3
10874,0,0,1,1,0,0,1,1,1,0,0,0,3
7967,0,0,1,1,0,0,1,1,0,0,1,0,3
12339,1,0,1,1,0,0,1,1,0,0,1,1,0
7478,1,0,1,1,0,0,1,1,0,0,1,1,3
8175,1,0,0,1,0,0,1,1,0,1,1,0,3
5504,1,0,0,1,0,0,1,1,0,0,1,0,0
17181,0,0,1,0,0,0,1,1,0,0,1,0,3
10156,1,0,0,1,0,0,1,1,0,0,1,0,0
9236,1,0,1,1,0,0,1,1,0,0,1,1,0
4280,1,0,1,1,0,0,1,1,0,1,1,1,3
1632,0,1,1,1,0,0,1,1,0,0,1,1,2
16400,1,0,1,1,0,0,1,0,0,1,1,0,3
18508,0,0,1,1,0,0,1,1,0,0,0,0,0
18359,0,1,1,1,0,0,0,1,0,0,0,0,3
13020,0,0,1,1,0,0,1,1,0,0,1,0,0
111,0,1,1,1,0,0,1,1,0,0,1,0,3
12890,0,1,1,1,0,0,1,1,0,0,1,1,2
15629,1,0,1,1,0,0,1,1,0,1,1,1,2
18112,0,0,1,1,1,0,1,1,1,0,1,0,2
1688,0,1,1,1,0,0,1,1,0,0,1,0,2
8576,0,0,1,1,0,0,1,1,0,0,1,0,0
13432,1,1,0,1,0,0,1,1,1,0,0,1,0
1510,1,1,1,1,0,0,1,0,0,1,1,0,3
18201,1,0,1,1,0,0,0,1,0,0,1,0,3
14320,0,0,1,1,0,0,1,1,0,0,1,0,1
9541,1,0,1,1,0,0,1,0,0,0,1,0,4
4726,1,0,1,1,0,0,1,0,0,0,1,1,3
9190,0,0,1,1,0,0,1,1,0,0,1,0,0
4862,1,0,1,1,0,0,1,0,0,1,1,1,3
17868,0,0,1,1,0,0,1,1,0,0,1,0,1
10018,0,1,1,1,0,0,1,1,0,0,1,1,2
12739,1,1,1,1,0,0,1,1,0,0,1,0,0
14388,1,0,0,1,0,0,1,1,0,0,1,0,0
15939,0,0,1,1,0,0,1,1,0,0,1,0,2
6456,1,0,0,1,0,0,1,1,0,1,1,0,0
10712,1,0,1,1,0,0,1,1,0,0,1,1,3
9721,0,1,1,1,0,0,1,1,1,0,1,1,0
12151,0,1,1,1,0,0,1,1,0,0,1,1,3
8596,1,0,1,1,0,0,1,0,0,1,1,1,3
6151,1,0,1,1,0,0,1,1,0,0,1,1,2
8735,1,0,0,1,0,0,1,1,0,1,1,1,0
5694,1,0,0,1,0,0,1,1,0,0,0,0,0
17471,1,0,1,1,0,0,1,1,0,0,1,1,3
4604,1,0,1,1,0,0,1,1,0,1,1,1,0
7703,1,0,1,1,0,0,1,1,0,1,1,1,0
4034,1,0,1,1,0,0,1,0,0,0,1,1,3
10429,1,0,0,1,0,0,1,1,0,0,1,0,0
14511,1,0,1,1,0,0,1,1,0,1,1,0,0
16533,1,0,1,1,0,0,1,1,0,0,1,1,3
9945,1,0,1,1,0,0,1,0,0,1,1,1,5
8164,0,0,1,1,0,0,1,1,0,0,1,0,0
15881,1,0,1,1,0,0,1,1,0,0,1,1,3
8538,1,0,1,1,1,0,1,1,0,0,1,0,3
13318,1,0,1,1,0,0,1,1,0,0,1,1,3
17900,1,0,1,1,0,0,1,0,0,1,1,0,3
6580,1,0,1,1,0,0,1,1,0,0,1,1,3
17414,1,0,1,1,0,0,1,1,0,1,1,1,0
10877,0,0,1,1,0,0,1,1,0,0,1,0,0
10589,1,1,0,1,0,0,1,1,1,0,1,1,3
2078,0,1,1,1,1,0,1,1,0,0,1,0,0
845,1,0,1,1,0,0,1,1,0,0,1,1,0
9197,1,0,1,1,0,0,1,1,0,0,1,1,2
12104,1,1,1,0,0,0,1,1,0,0,1,0,0
828,1,0,0,1,0,0,1,1,0,0,1,0,2
10292,0,0,1,1,0,0,1,1,0,0,1,0,0
10823,1,1,1,1,0,0,1,1,1,0,1,1,3
5715,1,0,1,1,0,0,1,1,0,0,1,1,2
13931,0,0,1,1,0,0,1,1,0,0,1,0,0
6576,1,0,1,1,0,0,1,1,0,1,1,1,3
6750,1,0,1,1,0,0,1,1,0,0,1,1,0
8053,0,0,1,1,0,0,1,1,0,0,1,0,0
2821,0,0,1,1,0,0,1,0,0,0,0,0,0
15879,0,1,1,1,0,0,1,1,1,0,1,1,0
12161,1,0,1,1,0,0,1,1,0,0,0,1,2
3494,0,0,1,0,0,0,1,1,0,0,1,0,3
4637,1,1,1,1,0,0,1,0,0,1,1,1,3
18483,0,0,1,1,0,0,0,0,0,0,0,0,0
7009,1,0,1,1,0,0,1,1,0,1,1,1,3
18293,1,0,1,1,0,0,0,1,0,0,1,0,0
11685,1,0,0,1,0,0,1,1,0,1,1,1,0
4378,1,0,1,1,0,0,1,1,0,0,1,1,0
4634,1,0,1,1,0,0,1,1,0,0,1,1,3
12760,1,0,1,1,0,0,1,0,0,0,1,0,3
16290,0,0,1,1,0,0,1,1,0,0,1,0,3
3576,0,0,1,1,0,0,1,1,1,0,1,0,0
9247,1,0,1,1,0,0,1,1,0,1,1,1,0
10830,1,0,1,1,0,0,1,1,0,1,1,1,3
10521,1,0,0,1,0,0,1,1,0,1,1,1,3
3136,1,0,1,1,0,0,1,0,0,1,1,0,3
417,1,1,1,1,0,0,1,1,0,0,0,1,2
17344,1,0,1,1,0,0,1,1,0,0,1,1,3
15811,1,0,1,1,0,0,1,1,0,0,1,1,3
17721,0,0,1,1,0,0,1,1,0,0,1,0,3
17982,1,0,0,1,0,0,1,1,0,0,0,0,3
15586,1,1,1,1,0,0,1,1,0,0,1,1,4
13690,1,0,1,1,0,0,1,1,0,0,1,1,1
18905,0,0,0,1,1,0,0,1,0,0,1,0,0
13620,1,0,0,1,0,0,1,1,0,0,1,0,3
16259,1,0,1,1,0,0,1,0,0,1,1,0,3
1263,1,1,1,1,0,0,1,1,0,1,1,0,3
1971,1,0,1,1,0,0,1,1,0,0,1,0,2
8077,0,0,1,1,0,0,1,1,0,0,1,0,0
16078,1,0,0,1,0,0,1,1,0,0,1,0,3
18399,0,1,1,0,0,0,1,1,0,0,1,1,0
5843,1,0,1,1,0,0,1,1,0,0,1,1,3
4486,0,0,1,1,0,0,1,1,0,0,1,0,3
18950,0,0,1,1,0,0,0,1,0,0,1,0,3
13416,1,0,1,1,0,0,1,1,0,1,1,1,3
7006,0,0,1,1,0,0,1,1,0,0,1,1,3
882,1,0,1,1,0,0,1,1,0,0,1,1,0
13698,0,1,1,1,0,0,1,1,0,0,1,1,0
255,1,0,1,1,0,0,1,1,0,0,1,1,2
14865,1,0,1,1,0,0,1,1,0,0,1,1,1
18495,0,0,0,1,0,0,1,1,0,0,1,0,4
7723,1,0,1,1,0,0,1,1,0,0,1,0,0
10699,1,0,1,1,0,0,1,1,0,0,1,1,3
9202,0,0,1,1,0,0,1,1,0,0,1,0,0
3198,1,0,1,1,0,0,1,0,0,1,1,1,0
6820,1,0,1,1,0,0,1,0,0,0,1,1,2
3609,1,0,1,1,0,0,1,1,0,1,1,0,3
14182,0,0,1,1,0,0,1,1,0,0,1,0,3
10009,1,0,1,1,0,0,1,1,0,0,1,1,0
16539,1,0,1,1,0,0,1,1,0,0,1,1,2
7223,1,0,1,1,0,0,1,1,0,0,1,1,2
12153,1,0,1,1,0,0,1,1,0,0,1,1,3
8250,0,1,0,1,0,0,1,1,0,0,1,1,3
17887,0,0,1,1,0,0,1,1,0,0,1,0,2
18647,1,0,0,1,0,0,0,1,0,0,1,0,3
13333,1,0,1,1,0,0,1,1,0,1,1,1,2
4856,1,0,1,1,0,0,1,1,0,0,1,1,0
8386,0,1,1,1,0,0,1,1,1,0,1,1,3
6965,1,0,1,1,0,0,1,1,0,1,1,0,2
16272,1,0,1,1,0,0,1,1,0,1,0,1,4
6025,1,0,1,1,0,0,1,1,0,0,1,1,2
15537,1,0,1,1,0,0,1,1,0,0,1,0,0
14866,1,0,1,1,0,0,1,1,0,0,1,0,4
5987,1,0,1,1,0,0,1,1,0,0,1,1,0
10917,0,0,1,1,0,0,1,1,0,0,1,0,0
14685,1,0,1,1,0,0,1,1,0,1,1,1,2
9355,1,0,1,1,0,0,1,1,0,1,1,1,3
16114,0,0,1,1,0,0,1,1,0,0,1,0,0
7349,1,0,1,1,0,0,1,0,0,0,1,0,0
11869,1,0,1,1,0,0,1,1,0,0,1,1,0
6260,1,0,1,1,0,0,1,1,0,0,1,1,3
29,1,0,1,1,0,0,1,1,0,0,1,1,3
13894,0,0,1,1,0,0,1,1,0,0,1,0,0
13395,1,0,1,1,0,0,1,0,0,0,1,1,3
2230,0,0,1,1,0,0,1,1,1,0,1,0,0
8425,0,1,1,1,0,0,1,1,1,0,1,1,0
6617,1,0,1,1,0,0,1,1,0,0,1,1,2
13459,1,0,1,1,0,0,1,1,0,0,1,1,2
5211,1,0,1,1,0,0,1,1,0,1,1,1,2
18107,1,0,1,1,0,0,1,1,0,1,1,1,2
15497,1,0,1,1,0,0,1,1,0,1,1,1,2
10794,1,0,1,1,0,0,1,1,0,0,1,1,3
12976,0,0,1,1,1,0,1,1,1,0,1,0,0
7019,1,0,0,1,0,0,1,1,0,0,1,0,3
457,0,0,1,1,0,0,1,1,1,0,1,0,3
11109,1,0,1,1,0,0,1,1,0,1,1,1,3
149,1,0,1,1,0,0,1,1,0,0,1,1,2
13116,0,0,1,1,0,0,1,1,0,0,1,0,0
7298,1,0,1,1,0,0,1,1,0,1,1,1,2
4806,0,0,1,1,0,0,1,1,1,0,1,0,0
12660,1,0,1,1,0,0,1,1,0,0,1,1,3
11985,1,0,0,1,0,0,1,1,0,0,1,0,2
2866,1,0,1,1,0,0,1,0,0,1,1,1,5
11067,1,0,1,1,0,0,1,1,0,0,1,0,0
43,1,0,1,1,0,0,1,1,0,0,1,1,3
18405,1,1,0,1,0,0,1,1,0,0,1,0,3
15861,1,0,1,1,0,0,1,1,0,0,1,1,2
2185,1,0,1,1,0,0,1,0,0,0,1,0,2
15868,1,0,1,1,0,0,1,1,0,0,1,1,1
13709,0,0,1,1,0,0,1,1,0,0,1,0,0
720,1,0,1,1,0,0,1,1,0,1,0,0,0
10734,1,0,0,1,0,0,1,1,0,0,0,0,3
1459,0,0,1,1,0,0,1,1,0,0,1,0,0
4863,0,0,1,1,0,0,1,1,1,0,1,0,3
2966,0,0,1,1,1,0,1,1,1,0,1,0,0
11471,1,0,0,1,0,0,1,1,0,0,1,0,0
4836,1,0,1,1,0,0,1,1,0,0,1,1,3
9952,0,0,1,1,0,0,1,1,0,0,1,0,3
4075,0,0,1,1,0,0,1,1,1,0,1,0,0
16910,1,0,1,1,0,0,1,1,0,0,0,1,0
13654,1,0,1,1,0,0,1,1,0,0,1,1,1
5777,1,0,1,1,0,0,1,1,0,0,1,1,2
8144,1,0,1,1,0,0,1,1,0,0,1,1,0
16758,1,0,0,1,0,0,1,1,0,0,1,0,0
12188,1,0,1,1,0,0,1,1,0,0,1,1,3
7549,0,0,1,1,0,0,1,1,0,0,1,0,0
5642,0,0,1,1,0,0,1,1,0,0,1,0,3
9214,1,0,1,1,0,0,1,1,0,0,1,1,3
16525,1,0,1,1,0,0,1,1,0,0,0,1,3
18262,0,0,1,1,0,0,0,1,0,0,1,0,0
7161,0,1,1,1,0,0,1,1,0,0,1,1,3
3945,0,0,1,1,0,0,1,1,0,0,0,0,0
1990,1,0,1,1,0,0,1,0,0,0,1,0,1
5468,0,0,1,1,0,0,1,1,1,0,1,0,0
2055,1,0,1,1,0,0,1,0,0,0,1,0,3
8918,1,0,1,1,0,0,1,1,0,0,1,1,3
16666,1,1,1,1,0,0,1,1,0,1,1,1,3
2031,1,0,0,1,0,0,1,1,0,0,1,0,3
9991,0,0,1,1,0,0,1,1,0,0,1,0,0
18755,0,0,1,1,0,0,0,0,0,0,1,0,0
2623,1,0,1,1,0,0,1,1,0,0,1,0,3
10757,0,0,1,1,0,0,1,1,0,0,1,0,0
12663,0,0,1,1,0,0,1,1,0,0,1,0,3
10684,0,0,1,1,0,0,1,1,0,0,1,0,0
3128,1,0,1,1,0,0,1,0,0,0,1,1,3
7206,1,0,1,1,0,0,1,1,0,0,1,1,2
2538,0,0,1,1,0,0,1,1,0,0,1,0,0
15180,1,0,1,1,0,0,1,1,0,0,1,0,4
13744,1,0,1,1,0,0,1,1,0,0,1,1,2
6283,1,0,1,1,0,0,1,1,0,0,1,1,3
1961,0,0,1,1,0,0,1,1,0,0,1,0,3
13098,1,0,1,1,0,0,1,0,0,0,1,0,0
2528,1,0,1,1,0,0,1,1,0,1,1,1,3
4420,0,1,1,1,0,0,1,1,0,0,1,1,3
18105,0,1,1,1,1,0,1,1,1,0,1,0,1
7463,1,0,1,1,0,0,1,1,0,0,1,1,3
14980,0,0,1,1,0,0,1,1,0,0,1,0,0
238,0,0,1,1,0,0,1,1,0,0,1,0,3
3964,0,1,1,1,0,0,1,1,1,0,1,0,3
16169,1,0,0,1,0,0,1,1,0,0,1,0,0
5313,1,0,1,1,0,0,1,1,0,0,1,1,3
1834,0,0,1,1,0,0,1,1,1,0,1,0,1
1748,0,0,1,1,0,0,1,1,0,0,1,0,2
1587,1,0,1,1,0,0,1,1,0,1,1,1,2
1529,0,0,1,0,0,0,1,1,0,0,1,0,0
600,1,0,1,1,0,0,1,1,0,0,1,1,3
3457,1,0,1,1,0,0,1,1,0,0,1,0,2
9938,0,1,1,1,0,0,1,1,1,0,1,1,0
16045,1,0,1,1,0,0,1,1,0,1,1,1,3
16577,1,1,0,1,0,0,1,1,1,1,1,1,2
14405,0,0,1,1,0,0,1,1,0,0,1,0,2
171,0,0,1,1,0,0,1,1,0,0,1,0,0
5119,1,0,1,1,0,0,1,0,0,1,1,1,3
10816,0,0,1,1,0,0,1,0,0,1,1,0,4
927,1,0,1,1,0,0,1,0,0,0,1,0,2
18477,0,0,1,1,0,0,0,0,0,0,0,0,2
17896,0,0,1,1,0,0,1,1,0,0,1,0,3
10546,1,0,1,1,0,0,1,1,0,1,1,1,3
12,0,1,1,1,0,0,1,1,0,0,1,1,3
15129,0,0,1,1,0,0,1,1,0,0,1,0,3
6801,1,0,1,1,0,0,1,1,0,0,1,1,2
16792,1,0,1,1,0,0,1,1,0,0,1,1,2
6920,1,0,1,1,0,0,1,1,0,0,1,1,2
7755,1,0,1,1,0,0,1,1,0,1,1,1,3
15141,0,0,1,1,0,0,1,0,0,0,1,0,0
9819,1,0,1,1,0,0,1,1,0,1,1,1,2
14188,0,0,1,1,0,0,1,1,0,0,1,0,1
8158,1,0,1,1,0,0,1,1,0,0,1,1,3
5352,1,0,1,1,0,0,1,1,0,1,1,1,3
14990,0,1,1,1,0,0,1,1,1,0,1,1,1
17818,1,0,1,1,0,0,1,0,0,0,1,0,3
1804,0,0,1,1,0,0,1,1,0,0,1,0,0
3000,1,0,1,1,0,0,1,0,0,0,1,0,3
18728,1,0,0,1,0,0,0,1,0,0,1,0,3
13014,0,1,1,1,0,0,1,1,1,0,1,1,0
10815,0,0,1,1,0,0,1,1,0,0,1,0,3
16670,1,1,1,1,1,0,1,1,1,1,1,1,0
18593,0,0,1,1,0,0,0,1,0,0,1,1,3
9006,1,0,1,1,0,0,1,1,0,0,1,1,3
9274,1,1,1,1,0,0,1,1,1,0,1,1,3
14334,1,0,1,1,0,0,1,1,0,0,1,1,3
8694,1,1,1,1,0,0,1,1,0,1,1,1,0
6518,1,0,0,1,0,0,1,1,0,0,1,0,0
14994,0,0,1,1,0,1,1,1,0,0,1,0,1
513,1,0,1,1,0,0,1,1,0,0,1,1,3
5161,1,0,1,1,0,0,1,0,0,1,1,1,3
13120,0,0,1,1,0,0,1,1,0,0,1,0,0
1280,1,0,1,1,0,0,1,1,0,1,1,1,3
18102,0,0,1,1,0,0,1,1,0,0,1,0,2
2569,1,0,1,1,0,0,1,0,0,1,1,0,3
10163,1,0,1,1,0,0,1,1,0,0,1,1,0
11438,1,0,1,1,0,0,1,1,0,0,1,1,2
12602,1,0,1,1,0,0,1,1,0,0,1,1,0
15699,0,0,1,1,0,0,1,1,0,0,1,0,0
1862,1,0,1,1,0,0,1,1,0,0,1,1,2
16852,1,0,1,1,0,0,1,1,0,1,1,1,0
10117,1,0,1,1,0,0,1,1,0,0,1,1,0
4967,0,0,1,0,0,0,1,1,0,0,1,0,0
9663,1,0,1,1,0,0,1,1,0,1,1,0,3
5983,1,0,0,1,0,0,1,1,0,0,1,0,0
7374,1,0,1,1,0,0,1,1,0,0,1,0,3
17720,0,0,1,1,0,0,1,1,0,0,1,0,1
17415,0,0,0,1,0,0,1,1,0,0,1,0,2
8023,0,0,1,1,0,0,1,1,0,0,1,0,0
12557,0,0,1,1,0,0,1,1,1,0,1,0,0
1065,0,1,1,1,0,0,1,1,1,0,1,0,0
8921,1,0,1,1,0,0,1,1,0,0,1,1,3
12095,0,0,1,1,0,0,1,1,1,0,1,0,3
3548,1,0,1,1,0,0,1,0,0,0,1,1,0
1392,1,0,1,1,0,0,1,1,0,1,1,1,3
15988,1,0,1,1,0,0,1,1,0,0,1,1,3
8644,1,0,1,1,0,0,1,1,0,1,1,0,3
12646,1,0,1,1,0,0,1,0,0,0,1,0,0
1828,1,0,1,1,0,0,1,1,0,0,1,1,2
11350,0,0,1,1,0,0,1,1,0,0,1,0,2
12434,0,1,1,1,1,0,1,1,1,0,1,0,3
1916,0,0,1,1,0,0,1,1,1,0,1,0,0
10412,0,0,1,1,0,0,1,1,1,0,1,0,0
14389,1,0,1,1,0,0,1,1,0,0,1,1,4
1465,1,0,1,1,0,0,1,0,0,0,1,0,3
16187,0,1,1,1,0,0,1,1,1,0,1,1,0
11653,1,0,1,1,0,0,1,1,0,1,1,1,0
17789,1,0,1,1,0,0,1,1,0,1,1,1,3
12672,1,0,1,1,0,0,1,1,0,0,1,1,3
718,1,1,1,1,0,0,1,1,0,1,1,1,3
4083,1,0,1,1,0,0,1,1,0,0,1,1,3
8132,0,0,1,1,0,0,1,1,0,0,1,0,3
5300,1,0,0,1,0,0,1,1,0,0,1,0,0
9774,1,0,0,1,0,0,1,1,0,0,1,1,0
14111,0,1,1,1,0,0,1,1,1,0,1,1,0
16115,1,0,1,1,0,0,1,1,0,0,1,1,3
3660,0,0,1,1,0,0,1,1,1,0,1,0,3
14109,1,0,0,1,0,0,1,1,0,1,1,1,2
8505,1,0,1,1,0,0,1,1,0,0,1,1,3
5448,1,0,1,1,0,0,1,1,0,0,1,1,0
623,1,1,0,1,0,0,1,1,0,1,1,0,2
15992,1,0,1,1,0,0,1,1,0,1,1,1,3
15810,1,1,1,1,0,0,1,1,0,0,1,1,2
11907,0,1,1,0,0,0,1,1,1,0,1,0,3
16318,1,0,1,1,0,0,1,0,0,1,0,0,3
4901,0,0,1,1,0,0,1,1,1,0,1,0,3
6672,1,0,1,1,0,0,1,1,0,0,1,1,1
17942,1,1,1,1,0,0,1,1,1,0,1,1,0
18862,0,0,1,1,0,0,0,1,0,0,1,0,0
2214,1,0,1,1,0,0,1,0,0,1,1,0,3
6,1,0,1,1,0,0,1,1,0,0,1,1,2
1576,1,0,1,1,0,0,1,0,0,0,1,0,0
16919,1,0,1,1,0,0,1,1,0,1,1,1,2
12330,0,0,1,1,0,0,1,1,0,0,1,0,2
5766,1,0,1,1,0,0,1,1,0,1,1,0,2
9418,0,0,1,0,0,0,1,1,0,0,1,0,2
11270,0,0,1,1,1,0,1,1,0,0,1,0,3
6249,0,1,1,1,0,0,1,1,1,0,1,1,3
18229,1,0,0,1,0,0,0,1,0,0,1,0,0
4028,0,0,1,1,0,0,1,1,0,0,1,0,3
1857,1,0,0,1,0,0,1,1,0,0,1,0,0
3280,1,0,1,1,0,0,1,0,0,1,1,1,3
13521,0,1,1,1,1,0,1,1,1,0,1,1,3
18397,0,0,1,1,0,0,0,1,0,0,1,0,2
18581,0,0,1,0,0,0,0,1,0,0,0,0,0
490,0,0,1,1,0,0,1,1,1,0,1,0,2
15089,1,1,0,1,0,0,1,1,0,0,1,1,3
17701,1,0,1,1,0,0,1,1,0,1,1,1,3
8407,0,0,1,1,0,0,1,1,1,0,1,0,0
5751,1,0,1,1,0,0,1,1,0,1,1,1,0
4464,1,0,1,1,0,0,1,1,0,0,1,1,3
18219,0,0,1,1,1,0,0,1,0,0,0,0,0
658,0,0,1,1,0,0,1,1,0,0,1,0,0
13600,0,0,1,1,0,0,1,1,1,0,1,0,2
12261,1,0,0,1,0,0,1,1,0,0,1,0,2
11858,1,0,1,1,0,0,1,1,0,0,0,1,2
11573,1,0,1,1,0,0,1,1,0,0,1,1,0
11977,0,0,1,1,0,0,1,1,0,0,1,0,2
6079,0,0,1,1,0,0,1,1,0,0,1,0,0
17282,1,0,0,1,0,0,1,1,0,1,1,1,2
14826,1,0,0,1,0,0,1,1,0,0,1,0,3
570,0,0,0,1,1,0,1,1,1,0,1,0,2
9660,1,0,1,1,0,0,1,0,0,0,1,0,1
6258,1,0,1,1,0,0,1,1,0,0,1,1,3
14392,0,0,1,1,0,0,1,1,0,0,1,0,0
9437,1,1,1,1,0,0,1,1,0,1,1,0,3
18315,1,0,0,1,0,0,1,1,0,0,0,0,0
652,1,0,1,1,0,0,1,1,0,1,1,1,3
12742,0,0,1,1,0,0,1,1,0,0,1,0,0
7424,1,0,1,1,0,0,1,1,0,0,0,1,3
14483,0,1,1,1,0,0,1,1,1,0,1,1,2
1588,1,0,1,1,0,0,1,1,0,0,1,1,0
3667,0,0,1,0,0,0,1,1,1,0,1,0,0
1221,1,0,0,1,0,0,1,1,0,1,1,0,0
8960,1,0,1,1,0,0,1,1,0,1,1,1,2
4070,1,0,1,1,0,0,1,1,0,0,1,1,2
3625,0,0,1,0,0,0,1,1,1,0,1,0,0
10558,1,0,0,1,0,0,1,1,0,0,0,0,0
4374,0,1,1,1,0,0,1,1,1,0,1,1,0
6615,1,0,1,1,0,0,1,0,0,0,0,1,0
11389,0,0,1,1,0,0,1,1,0,0,1,0,0
12309,1,0,1,1,0,0,1,1,0,1,1,1,0
8916,1,0,1,1,0,0,1,1,0,0,1,1,3
2307,1,0,1,1,0,0,1,0,0,1,1,0,3
15841,1,0,1,1,0,0,1,0,0,0,1,1,1
18632,0,0,1,1,0,0,0,1,0,0,0,0,0
6681,1,0,1,1,0,0,1,0,0,0,1,0,2
3334,0,0,1,1,0,0,1,1,0,0,1,0,3
9103,1,0,1,1,0,0,1,1,0,0,0,1,3
1565,1,0,1,1,0,0,1,1,0,1,1,1,2
6654,1,0,1,1,0,0,1,1,0,1,1,1,1
3293,1,0,1,1,0,0,1,0,0,0,0,0,0
12850,0,0,1,0,0,0,1,1,0,0,1,0,3
8183,0,0,1,1,0,0,1,1,0,0,1,0,3
17968,0,1,1,1,0,0,1,1,1,0,1,1,1
16234,1,0,1,1,0,0,1,0,0,1,1,0,2
18787,0,1,1,1,0,0,0,1,0,0,1,0,0
1668,0,0,1,1,0,0,1,1,0,0,1,0,0
8167,1,0,1,1,0,0,1,1,0,1,0,1,0
15478,0,0,1,1,0,0,1,1,0,0,1,0,0
8951,1,0,1,1,0,0,1,1,0,0,1,1,3
8710,1,0,1,1,0,0,1,0,0,0,1,0,3
18436,0,0,1,1,0,0,1,1,0,0,1,0,3
11068,1,0,1,1,0,0,1,1,0,0,1,1,3
18202,1,0,0,1,1,0,0,1,0,0,1,0,0
5813,1,0,0,1,0,0,1,1,0,0,1,0,0
17567,1,0,1,1,0,0,1,0,0,0,1,0,2
4292,1,0,1,1,0,0,1,1,0,1,1,1,0
17682,1,0,1,1,0,0,1,1,0,1,1,1,1
5164,1,0,1,1,0,0,1,1,0,0,1,1,0
16780,1,0,1,1,0,0,1,1,0,0,0,1,2
9022,1,0,1,1,0,0,1,1,0,0,0,1,2
1395,0,0,1,1,1,0,1,1,0,0,1,0,3
16414,1,1,1,1,0,0,1,1,0,0,1,0,0
14782,1,0,1,1,0,0,1,1,0,0,1,0,1
17560,1,0,1,1,0,0,1,1,0,1,1,1,3
2061,1,0,1,1,0,0,1,1,0,0,0,0,0
17125,0,0,1,1,1,0,1,1,0,0,1,0,3
975,0,0,1,0,0,0,1,1,0,0,1,0,0
4729,1,0,1,1,0,0,1,0,0,0,1,1,3
11355,1,0,1,1,0,0,1,1,0,1,1,1,0
11618,1,0,0,1,0,0,1,1,0,0,1,0,3
10108,1,1,1,1,0,0,1,0,0,0,1,0,3
11376,1,0,1,1,0,0,1,1,0,1,1,1,3
17663,1,0,1,1,0,0,1,1,0,0,1,1,3
388,0,0,1,1,1,0,1,1,1,0,1,0,2
13805,1,0,1,1,0,0,1,1,0,1,1,1,1
6581,1,0,1,1,0,0,1,1,0,0,1,1,3
10379,0,0,1,1,0,0,1,1,1,0,1,0,0
16457,0,1,1,1,1,0,1,1,1,0,1,1,0
14205,0,0,1,1,0,0,1,1,0,0,1,0,0
9219,0,1,1,1,0,0,1,1,1,0,1,1,3
11257,1,0,1,1,0,0,1,1,0,0,1,1,0
13096,1,0,1,1,0,0,1,1,0,0,1,0,3
4904,1,0,1,1,0,0,1,0,0,0,1,1,3
13936,0,0,1,1,0,0,1,1,0,0,1,0,2
9716,1,0,1,1,0,0,1,0,0,0,1,0,0
11095,1,0,1,1,0,0,1,0,0,1,1,0,5
14043,0,0,1,1,1,0,1,1,0,0,1,0,0
11203,1,1,1,1,0,0,1,1,0,0,1,1,3
5398,0,0,1,1,0,0,1,1,0,0,1,0,3
1558,0,0,1,1,0,0,1,1,0,0,1,0,0
12281,0,0,1,1,0,0,1,1,0,0,1,0,0
11205,0,0,1,0,0,0,1,1,0,0,1,0,3
5960,1,0,1,1,0,0,1,1,0,0,1,1,5
3205,1,0,1,1,0,0,1,1,0,0,1,1,2
8379,0,0,1,1,1,0,1,1,0,0,1,0,0
6211,1,0,1,1,0,0,1,1,0,0,1,1,0
8199,0,1,1,1,0,0,1,1,0,0,1,1,3
17908,1,0,1,1,0,0,1,0,0,0,1,0,1
6528,1,0,1,1,0,0,1,1,0,1,1,1,3
15241,1,0,1,1,0,0,1,1,0,1,1,1,3
7717,1,0,1,1,0,0,1,0,0,1,1,0,3
15326,1,0,1,1,0,0,1,1,0,0,1,1,2
13199,1,1,1,1,0,0,1,0,0,1,1,1,2
13734,1,0,1,1,1,0,1,1,0,0,1,0,0
2407,0,0,1,1,0,0,1,1,0,0,1,0,2
